departures_performed,seats,passengers,distance,air_time,unique_carrier,airline_id,origin_airport_id,origin,dest_airport_id,dest,aircraft_group,aircraft_type,year,month
1,50,40,473,89,EV,20366,11577,ERI,13485,MSN,6,675,2017,4
12,2268,1408,3153,0,D8,21823,10529,BDL,11488,EDI,6,838,2017,9
12,2166,2049,1878,0,Y4,21351,13252,MEX,13796,OAK,6,722,2019,1
29,4350,4066,2358,7763,UA,19977,14893,SMF,12264,IAD,6,694,2018,11
28,2126,1450,292,1548,9E,20363,10792,BUF,12953,LGA,6,638,2016,3
52,7436,6720,1671,12275,WN,19393,11433,DTW,14107,PHX,6,612,2016,3
1,6,2,102,53,H6,20336,11550,EMK,13369,MLL,0,35,2015,8
1,76,73,948,145,OO,20304,11292,DEN,14831,SJC,6,673,2018,12
1,364,349,1222,138,UA,19977,12889,LAS,12266,IAH,6,627,2019,12
7,0,0,48,135,7S,20330,15861,WTK,13970,OTZ,4,412,2015,6
59,9971,6898,2223,15459,UA,19977,12266,IAH,10711,BOG,6,622,2015,4
4,744,527,978,524,F9,20436,12951,LFT,11292,DEN,6,722,2019,8
26,1976,1909,984,3473,YV,20378,12266,IAH,13342,MKE,6,673,2019,7
115,20691,19431,880,14877,DL,19790,10397,ATL,11032,CUN,6,888,2018,7
1,8,2,221,0,13Q,21437,16271,YYZ,16091,YIP,6,685,2018,7
30,2100,2021,441,2292,YV,20378,10785,BTV,12264,IAD,6,631,2016,10
57,9113,8204,762,5503,DL,19790,10397,ATL,12953,LGA,6,614,2017,12
2,140,116,152,72,OO,20304,11292,DEN,12012,GUC,6,631,2015,2
23,0,0,160,1426,EM,20263,10140,ABQ,11413,DRO,4,416,2015,12
6,45,0,145,316,7S,20330,14718,SCM,10551,BET,4,416,2017,11
4,724,364,873,481,AS,19930,14057,PDX,14262,PSP,6,634,2015,5
53,3445,2671,205,2113,OO,20304,14869,SLC,12441,JAC,6,631,2015,1
1,124,87,175,38,AS,19930,15389,TWF,14869,SLC,6,612,2017,5
2,264,229,1080,275,DL,19790,14635,RSW,12953,LGA,6,698,2018,12
1,179,137,1385,194,UA,19977,13930,ORD,16257,YYC,6,634,2016,6
163,23309,20186,853,18955,WN,19393,11292,DEN,14679,SAN,6,612,2019,8
72,12888,10457,1379,12740,UA,19977,12266,IAH,12892,LAX,6,888,2018,9
63,10581,8735,1546,14226,UA,19977,11618,EWR,11032,CUN,6,634,2015,1
3,330,272,350,178,DL,19790,11612,EVV,10397,ATL,6,608,2018,11
3,429,408,813,304,WN,19393,10423,AUS,10397,ATL,6,619,2015,10
4,572,475,1117,634,WN,19393,13180,MBJ,10397,ATL,6,612,2015,2
40,360,170,46,880,1YQ,21615,15626,VQS,14819,SIG,1,131,2015,8
2,152,150,316,125,OO,20304,11042,CLE,13930,ORD,6,673,2017,12
2,200,156,1087,0,AV,19537,10486,BAQ,13303,MIA,6,644,2016,8
1,0,0,7395,797,5X,19917,14730,SDF,11455,DXB,8,819,2019,5
41,6806,6378,758,4240,UA,19977,13204,MCO,12264,IAD,6,614,2019,8
55,2750,1689,260,2345,OO,20304,11292,DEN,14543,RKS,6,629,2018,4
12,1536,1260,646,1085,UA,19977,13930,ORD,14492,RDU,6,698,2018,8
5,380,226,142,201,OH,20397,13931,ORF,11278,DCA,6,638,2018,11
1,199,193,1704,202,DL,19790,14107,PHX,11996,GSP,6,622,2019,12
20,1282,973,719,1961,OH,20397,15016,STL,11278,DCA,6,631,2018,1
18,2304,1689,776,1720,UA,19977,14262,PSP,11292,DEN,6,698,2019,2
53,4127,3316,861,5895,YV,20378,11298,DFW,11267,DAY,6,638,2017,6
1,9,1,36,20,H6,20336,14856,SKK,15478,UNK,4,405,2018,8
38,8055,6051,2586,10991,DL,19790,14771,SFO,12478,JFK,6,626,2018,1
31,5580,4757,1072,4033,NK,20416,13198,MCI,13204,MCO,6,694,2017,12
104,5200,3515,99,2976,PT,20427,11699,FLO,11057,CLT,6,675,2018,11
90,16830,15738,2077,22425,AA,19805,14679,SAN,11057,CLT,6,699,2018,6
6,996,792,734,582,G4,20368,11612,EVV,14761,SFB,6,655,2018,1
4,0,0,1901,1031,FX,20107,12016,GUM,14309,PVG,7,740,2017,2
14,126,65,147,549,8E,20331,15478,UNK,13873,OME,4,406,2016,11
22,0,0,328,1212,5X,19917,10140,ABQ,14107,PHX,6,626,2015,5
30,4290,4202,2335,9378,WN,19393,10821,BWI,14747,SEA,6,612,2015,7
83,13280,10178,1017,11919,AA,19805,14635,RSW,11298,DFW,6,614,2016,10
54,2700,1067,113,1353,OO,20304,12888,LAR,11292,DEN,6,629,2018,1
14,700,546,100,399,C5,20445,12264,IAD,14524,RIC,4,484,2016,5
55,17035,11526,5456,35054,AA,19805,12972,LHR,12892,LAX,6,637,2015,11
28,0,0,1307,0,6R,21061,11874,GDL,12892,LAX,6,690,2016,12
9,81,21,49,209,8E,20331,14895,SMK,15478,UNK,4,415,2017,11
53,2650,2099,783,6319,OO,20304,16232,YWG,11292,DEN,6,629,2019,5
61,4636,3793,892,8255,YX,20452,11278,DCA,14635,RSW,6,673,2017,3
1,180,156,653,90,G4,20368,13244,MEM,14112,PIE,6,694,2017,7
2,16,4,353,103,0WQ,21352,10327,APC,10800,BUR,6,684,2018,2
61,3049,2783,505,4892,9E,20363,12197,HPN,11433,DTW,6,629,2017,6
65,4940,3097,1389,12107,S5,20448,12953,LGA,11298,DFW,6,673,2016,9
1,156,153,803,114,G4,20368,10590,IFP,14252,PSC,6,698,2017,2
2,460,328,2045,482,F9,20436,14057,PDX,11042,CLE,6,699,2017,10
1,132,121,695,94,DL,19790,13487,MSP,10693,BNA,6,698,2019,3
138,10737,7014,354,8116,YV,20378,11298,DFW,11140,CRP,6,638,2015,12
5,1225,56,531,0,LA,19552,11032,CUN,13303,MIA,6,887,2015,10
1,0,0,165,33,U7,20447,11267,DAY,16091,YIP,6,655,2015,8
26,9464,7762,3848,10693,UA,19977,11618,EWR,10517,BCN,6,627,2018,10
30,4290,4090,1731,6184,WN,19393,14908,SNA,13232,MDW,6,612,2015,7
1,143,139,817,170,WN,19393,12992,LIT,10140,ABQ,6,612,2015,8
30,9169,8513,7153,25155,DL,19790,10397,ATL,12277,ICN,6,359,2018,5
5,709,515,786,538,WN,19393,14683,SAT,15016,STL,6,619,2017,5
2,134,94,481,142,OH,20397,11057,CLT,10135,ABE,6,631,2015,3
1,76,74,141,37,9E,20363,13230,MDT,11618,EWR,6,638,2019,8
1,9,5,633,0,13Q,21437,14275,PTK,13341,MKC,6,665,2016,9
29,1450,931,845,0,ZX,20293,13871,OMA,16271,YYZ,6,628,2019,7
24,3432,2345,920,2689,WN,19393,12191,HOU,11057,CLT,6,612,2015,11
66,12548,11482,983,8538,DL,19790,11433,DTW,15304,TPA,6,699,2019,8
15,480,142,177,682,3M,20401,11697,FLL,15147,TCB,4,456,2016,10
18,2304,2122,1605,3305,UA,19977,11292,DEN,11618,EWR,6,698,2015,2
1,76,72,868,103,OO,20304,14107,PHX,11298,DFW,6,673,2015,12
200,1800,1262,56,5799,I4,21594,12819,KTN,12728,KLW,4,415,2017,8
0,0,0,1368,0,AS,19930,14747,SEA,13871,OMA,6,888,2017,1
61,0,0,1854,14651,FX,20107,13244,MEM,14057,PDX,7,740,2017,4
7,532,512,250,294,EV,20366,10397,ATL,15624,VPS,6,638,2016,9
11,715,317,378,620,EV,20366,12953,LGA,10581,BGR,6,631,2015,8
0,0,0,1097,0,DL,19790,14683,SAT,13487,MSP,8,819,2015,6
6,858,637,1199,867,WN,19393,11292,DEN,10397,ATL,6,619,2016,11
1,70,58,237,49,OO,20304,15370,TUL,11298,DFW,6,631,2015,5
1,0,0,1008,135,U7,20447,11874,GDL,14814,SHV,6,681,2017,5
16,1120,684,182,0,UP,19577,13605,NAS,11697,FLL,4,442,2018,2
12,0,0,1464,0,BR,20005,11298,DFW,14771,SFO,8,820,2015,3
4,600,485,1569,792,UA,19977,11618,EWR,14683,SAT,6,694,2019,10
3,546,486,973,387,NK,20416,11697,FLL,11066,CMH,6,722,2019,4
54,2376,1939,555,4684,MQ,20398,11057,CLT,11721,FNT,6,676,2019,9
28,1820,1505,875,3145,OH,20397,13244,MEM,14100,PHL,6,631,2019,12
21,0,0,2795,7309,5X,19917,14512,RFD,10299,ANC,6,626,2019,4
1,14,1,279,42,27Q,21652,13232,MDW,14520,RHI,7,770,2017,7
9,450,371,489,701,MQ,20398,11111,COU,11298,DFW,6,675,2016,7
60,10500,9728,770,6726,WN,19393,15016,STL,11292,DEN,6,614,2019,6
1,110,62,632,72,DL,19790,13198,MCI,11066,CMH,6,608,2017,1
1,0,0,441,66,AS,19930,13873,OME,11336,DLG,6,617,2017,6
1,50,32,489,70,EV,20366,11433,DTW,10257,ALB,6,629,2015,12
1,0,0,812,162,8C,19874,11298,DFW,11193,CVG,6,626,2018,2
19,0,0,236,1236,FX,20107,15013,STI,10732,BQN,1,110,2018,12
1,184,103,629,93,DL,19790,11433,DTW,13198,MCI,6,622,2015,7
20,2400,1687,1093,0,AV,19537,14843,SJU,10711,BOG,6,698,2016,1
1,174,53,2041,0,WS,20229,12478,JFK,16257,YYC,6,838,2018,11
55,7865,7118,837,6342,WN,19393,15304,TPA,12339,IND,6,612,2019,2
16,2048,1419,264,846,UA,19977,11193,CVG,13930,ORD,6,698,2018,4
1,72,58,304,50,DL,19790,14107,PHX,14679,SAN,6,622,2017,8
11,1925,1428,302,474,WN,19393,12191,HOU,13495,MSY,6,614,2019,3
8,1144,1090,1849,2010,WN,19393,13204,MCO,14107,PHX,6,612,2017,4
4,36,0,213,361,GV,20455,12784,KPV,10245,AKN,4,416,2018,2
17,102,69,0,425,KAH,20272,13002,LKE,13002,LKE,0,40,2016,11
2,152,56,419,133,EV,20366,11042,CLE,12953,LGA,6,638,2015,9
1,264,146,1111,168,HA,19690,14107,PHX,10559,BFI,6,626,2015,2
16,144,55,10,114,GV,20455,11550,EMK,10416,AUK,4,416,2017,1
11,209,42,109,339,ZK,20358,14288,PUB,11292,DEN,4,405,2016,9
13,1950,1334,2119,0,4O,21578,11032,CUN,12892,LAX,6,694,2016,5
24,208,184,78,1221,YR,20424,11869,GCN,14081,PGA,4,416,2016,10
1,0,0,160,37,AS,19930,10299,ANC,10926,CDV,6,612,2018,2
1,65,1,139,28,EV,20366,14524,RIC,14492,RDU,6,631,2015,4
62,10850,10063,2295,19557,WN,19393,10821,BWI,14679,SAN,6,614,2018,11
1,166,100,308,48,UA,19977,14831,SJC,12892,LAX,6,614,2015,12
22,3928,3488,2588,7823,AS,19930,10721,BOS,14679,SAN,6,888,2017,11
1,50,42,576,85,EV,20366,12448,JAN,14108,PIA,6,675,2016,7
37,2553,1669,648,3659,9E,20363,12953,LGA,15412,TYS,6,631,2019,11
21,2604,1690,689,2254,AS,19930,14869,SLC,14747,SEA,6,612,2017,3
1,76,73,1287,229,YV,20378,16271,YYZ,11049,CLL,6,673,2019,5
1,9,0,16,8,7S,20330,12807,KSM,14234,PQS,4,416,2017,2
49,2447,2094,390,3511,9E,20363,14492,RDU,11193,CVG,6,629,2019,2
30,1320,1013,597,2316,MQ,20398,11298,DFW,10599,BHM,6,676,2019,11
7,1050,952,1535,1284,DL,19790,12892,LAX,13487,MSP,6,694,2015,9
49,2450,2059,96,0,UP,19577,11731,FPO,11697,FLL,4,441,2017,6
1,0,0,2345,0,KE,19550,10299,ANC,12892,LAX,8,821,2016,1
11,99,8,27,138,4W,20323,12370,IRC,10938,CEM,1,194,2019,6
8,48,6,39,213,K3,20383,15741,WFB,12253,HYL,0,40,2017,3
1,14,2,5324,0,VJT,21568,13694,NGO,14771,SFO,6,788,2017,9
1,162,135,1128,143,SY,20422,10590,IFP,12511,JLN,6,614,2016,10
1,0,0,623,84,M6,20151,14843,SJU,14210,POS,6,625,2017,9
1,183,173,1227,168,SY,20422,11637,FAR,10590,IFP,6,614,2019,12
13,0,0,662,1177,5X,19917,14730,SDF,12478,JFK,6,622,2016,6
30,8755,7722,3962,12827,DL,19790,11433,DTW,10920,CDG,6,687,2019,12
24,3072,1934,416,1666,UA,19977,11618,EWR,14492,RDU,6,698,2019,2
1,179,178,931,171,UA,19977,11032,CUN,14683,SAT,6,634,2016,6
31,4960,4176,669,2910,DL,19790,13342,MKE,10397,ATL,6,656,2016,11
1,76,71,772,181,CP,21167,10423,AUS,13871,OMA,6,673,2016,8
31,2356,2074,508,2723,QX,19687,14679,SAN,15023,STS,4,482,2017,8
18,0,0,379,986,FX,20107,13244,MEM,10685,BMI,6,622,2015,3
12,2760,2202,834,1363,F9,20436,14122,PIT,13204,MCO,6,699,2018,2
23,1150,994,764,2448,AX,20237,10693,BNA,12953,LGA,6,675,2015,11
31,3968,3123,1251,5612,AA,19805,13303,MIA,13198,MCI,6,698,2017,3
10,90,50,147,504,8E,20331,15478,UNK,13873,OME,4,415,2017,3
81,6291,4859,737,8239,YV,20378,11298,DFW,11775,FSD,6,638,2019,9
60,13347,9416,2338,15707,UA,19977,13830,OGG,14771,SFO,6,623,2018,9
2,0,0,4462,1031,PRQ,20149,13303,MIA,13532,MVD,6,626,2016,6
56,9200,6920,651,4919,UA,19977,14771,SFO,14107,PHX,6,614,2017,11
30,4290,3895,1618,6976,WN,19393,10599,BHM,12889,LAS,6,612,2015,11
8,944,657,2088,2111,UA,19977,12016,GUM,11089,CNS,6,612,2015,1
18,0,0,1947,0,RU,21487,12892,LAX,10397,ATL,8,821,2017,5
62,10912,6977,1505,10715,AA,19805,13303,MIA,15513,UVF,6,622,2019,3
1,175,168,2062,234,WN,19393,14838,SJO,10821,BWI,6,838,2019,1
3,15,3,71,120,K2,21820,10551,BET,12853,KWN,0,35,2019,10
21,0,0,353,1254,FX,20107,12951,LFT,13244,MEM,6,622,2016,1
2,100,49,112,60,EV,20366,11042,CLE,11066,CMH,6,675,2016,6
22,0,0,308,1089,9S,20190,15016,STL,11193,CVG,6,617,2019,3
1,118,110,1829,209,UA,19977,14831,SJC,13930,ORD,6,612,2017,8
13,2028,1911,668,1224,G4,20368,10466,AZA,13796,OAK,6,698,2019,7
28,5710,4942,3458,10639,AA,19805,14100,PHL,12991,LIS,6,626,2018,4
53,8427,4977,399,3054,AS,19930,10551,BET,10299,ANC,6,614,2019,5
0,0,0,1195,0,DL,19790,14869,SLC,12266,IAH,8,819,2016,4
17,3009,2676,1127,2502,G4,20368,14512,RFD,14082,PGD,6,694,2016,3
1,6,2,78,35,K2,21820,11492,EEK,11952,GNU,0,79,2019,2
8,2012,1525,3697,0,SK,19571,11618,EWR,13952,OSL,6,696,2015,2
27,1755,1150,98,642,EV,20366,11433,DTW,13184,MBS,6,631,2015,9
1,8,1,45,12,04Q,21080,10721,BOS,14306,PVC,4,479,2019,8
1,72,0,237,39,DL,19790,13342,MKE,11433,DTW,6,622,2019,5
4,726,664,1055,521,F9,20436,12889,LAS,11298,DFW,6,694,2019,5
6,996,816,543,462,G4,20368,11109,COS,10466,AZA,6,655,2015,6
1,0,0,1706,253,U7,20447,16091,YIP,14879,SLP,6,640,2017,6
14,2450,1583,239,608,WN,19393,11259,DAL,12191,HOU,6,614,2017,5
1,181,127,806,112,AA,19805,13303,MIA,10693,BNA,6,699,2018,10
77,5852,5164,543,7155,QX,19687,14057,PDX,13796,OAK,4,482,2017,5
25,1250,954,204,960,AX,20237,11278,DCA,14122,PIT,6,675,2017,9
3,18,7,84,173,2O,20443,10056,A43,12743,KMY,0,40,2019,7
13,2418,1968,2065,3136,F9,20436,12889,LAS,12264,IAD,6,722,2018,5
168,31416,27075,226,7094,US,20355,10397,ATL,11057,CLT,6,699,2015,4
22,2488,2170,3634,0,A0,21121,12478,JFK,13943,ORY,6,622,2017,4
2,152,150,908,272,YV,20378,12264,IAD,13487,MSP,6,673,2017,4
2,152,2,1171,279,YV,20378,10423,AUS,11027,CKB,6,673,2017,1
60,2640,1713,522,4832,MQ,20398,11067,CMI,11057,CLT,6,676,2019,8
91,6916,6014,744,10355,YV,20378,12266,IAH,10140,ABQ,6,673,2018,4
23,0,0,119,1156,EM,20263,11695,FLG,14107,PHX,4,416,2016,3
49,2445,2015,209,2368,9E,20363,12478,JFK,15096,SYR,6,629,2019,2
5,0,0,1235,0,RU,21487,12892,LAX,11298,DFW,8,820,2016,9
116,26187,22778,2475,36535,DL,19790,12478,JFK,12892,LAX,6,626,2015,8
5,830,502,224,223,UA,19977,12266,IAH,11298,DFW,6,614,2019,11
1,180,148,874,109,DL,19790,10849,BZN,13487,MSP,6,888,2018,5
1,14,5,3635,0,12Q,21423,12900,LBG,15167,TEB,7,775,2019,4
1,0,0,1412,174,GFQ,20166,14275,PTK,13256,MFE,7,715,2017,6
30,9660,8979,3341,0,MT,20334,12478,JFK,13165,MAN,6,696,2018,9
1,150,11,1464,195,B6,20409,13204,MCO,10312,ANU,6,694,2015,10
22,3146,2651,306,1117,WN,19393,11423,DSM,13232,MDW,6,612,2016,4
1,160,152,366,52,DL,19790,10397,ATL,11252,DAB,6,614,2017,6
7,1120,740,1554,1471,DL,19790,14293,PUJ,12478,JFK,6,614,2018,12
62,8866,7053,347,3558,WN,19393,11540,ELP,14107,PHX,6,612,2017,4
55,2750,2343,708,5832,OO,20304,16232,YWG,13930,ORD,6,629,2016,5
26,3328,2489,280,1396,AA,19805,15919,XNA,11298,DFW,6,698,2018,10
1,0,0,391,55,5X,19917,14869,SLC,11292,DEN,7,740,2018,7
57,2850,2562,139,1879,AX,20237,13367,MLI,13930,ORD,6,675,2016,2
1,0,0,1602,0,15Q,21440,10821,BWI,11519,EIS,6,682,2015,1
50,2500,2249,764,5511,AX,20237,10693,BNA,12953,LGA,6,675,2016,4
29,4147,3792,1357,4668,WN,19393,14908,SNA,12191,HOU,6,612,2016,5
15,2490,2225,1207,2236,UA,19977,12266,IAH,14677,SAL,6,614,2019,3
30,1500,1141,541,2303,OO,20304,11292,DEN,15370,TUL,6,629,2017,7
1,172,159,2402,317,AA,19805,13166,MAO,13303,MIA,6,614,2019,7
80,11440,7878,834,9474,WN,19393,14122,PIT,13204,MCO,6,612,2016,1
1,143,26,842,98,WN,19393,13232,MDW,14307,PVD,6,619,2015,4
20,0,0,18,206,FX,20107,11588,ESD,10666,BLI,4,416,2015,2
22,198,85,7,76,8E,20331,14804,SHG,13806,OBU,4,415,2017,5
166,26520,22100,1197,25408,AA,19805,13930,ORD,13303,MIA,6,614,2016,2
88,13200,10401,1023,12296,B6,20409,11618,EWR,14027,PBI,6,694,2017,10
41,5863,4755,872,4964,WN,19393,11618,EWR,15016,STL,6,612,2016,9
18,144,18,20,225,2LQ,21743,11697,FLL,13439,MPB,4,416,2019,4
11,33,5,6,71,K2,21820,10551,BET,14130,PKA,0,36,2019,8
8,48,17,19,94,Z3,20322,12671,KGK,12755,KNW,0,79,2017,10
4,636,587,1815,971,AS,19930,14747,SEA,14832,SJD,6,614,2019,11
5,930,812,487,346,F9,20436,10792,BUF,14492,RDU,6,722,2019,5
9,2619,2540,4863,0,DY,21579,11118,CPH,11697,FLL,6,887,2015,8
5,750,607,657,503,UA,19977,10693,BNA,12266,IAH,6,694,2016,6
1,72,57,1642,204,DL,19790,13796,OAK,12191,HOU,6,622,2018,11
41,2050,1742,458,2921,OO,20304,12280,IDA,11292,DEN,6,629,2018,6
26,6552,3256,6016,0,LO,19555,15718,WAW,12892,LAX,6,887,2018,5
18,2700,2278,2082,4821,B6,20409,12478,JFK,11164,CTG,6,694,2017,3
9,1152,957,1523,1753,AA,19805,11298,DFW,16257,YYC,6,698,2016,10
3,9,3,0,1008,8E,20331,13970,OTZ,13970,OTZ,3,360,2017,10
55,8684,7809,1501,10156,DL,19790,13487,MSP,13303,MIA,6,656,2018,2
30,4500,4112,2602,8925,B6,20409,12954,LGB,10721,BOS,6,694,2017,4
5,0,0,946,661,FX,20107,13244,MEM,11618,EWR,6,622,2018,5
59,3789,2895,394,3559,OH,20397,11057,CLT,10874,CAK,6,631,2018,7
5,45,4,191,241,2TQ,21764,15147,TCB,11732,FPR,4,406,2017,7
96,6720,6408,416,6770,YX,20452,11618,EWR,14492,RDU,6,677,2017,4
29,10556,10071,3870,0,LH,19554,11618,EWR,11760,FRA,8,821,2018,6
1,0,0,381,55,FX,20107,12339,IND,13244,MEM,6,683,2015,6
5,875,695,819,554,WN,19393,11292,DEN,13891,ONT,6,614,2017,4
70,5320,3152,949,8032,YX,20452,13198,MCI,11278,DCA,6,673,2019,2
1,175,138,545,78,WN,19393,14027,PBI,10397,ATL,6,614,2019,11
1,0,0,3322,423,KAQ,20370,13900,OPO,12478,JFK,8,819,2017,1
16,0,0,859,1671,FX,20107,13244,MEM,13303,MIA,7,740,2019,2
58,2900,2503,598,5233,OO,20304,13476,MRY,14107,PHX,6,629,2015,7
7,451,379,444,451,OH,20397,10994,CHS,11278,DCA,6,631,2018,1
1,9,1,332,0,13Q,21437,16271,YYZ,14255,PSF,6,686,2016,1
21,0,0,253,1350,FX,20107,10299,ANC,10170,ADQ,1,110,2017,12
1,179,132,395,65,UA,19977,12266,IAH,13851,OKC,6,888,2018,12
1,126,126,259,44,DL,19790,10397,ATL,10994,CHS,6,698,2015,9
79,3950,3610,402,4889,OO,20304,14869,SLC,12156,HLN,6,629,2015,10
4,19,0,38,94,YR,20424,11399,DQS,10011,1G4,4,485,2018,8
2,218,0,3961,540,1BQ,21492,14066,PEK,10299,ANC,6,625,2015,3
1,8,2,417,72,27Q,21652,14831,SJC,14679,SAN,6,515,2019,3
94,12406,11884,1069,13463,DL,19790,11697,FLL,12478,JFK,6,698,2017,8
1,7,0,64,36,GV,20455,10416,AUK,14718,SCM,0,26,2018,3
1,178,75,2086,238,AS,19930,14747,SEA,13495,MSY,6,634,2019,3
30,7259,6178,4248,14186,AA,19805,14100,PHL,15566,VCE,6,696,2019,6
13,0,0,1438,2373,5X,19917,11298,DFW,14831,SJC,6,626,2017,6
6,1068,699,762,676,NK,20416,15013,STI,11697,FLL,6,694,2016,2
18,3150,2042,1670,3386,WN,19393,10140,ABQ,10821,BWI,6,614,2017,1
2,152,151,438,136,OO,20304,14783,SGF,13930,ORD,6,673,2018,11
2,256,201,789,206,AA,19805,14107,PHX,13594,MZT,6,698,2019,2
4,572,413,1756,848,WN,19393,12892,LAX,13342,MKE,6,612,2015,2
5,0,0,1288,758,FX,20107,11874,GDL,13244,MEM,7,740,2018,10
32,1600,1286,190,1062,EV,20366,11298,DFW,14814,SHV,6,629,2016,10
1,156,133,550,78,G4,20368,14112,PIE,15412,TYS,6,698,2018,4
27,243,131,95,1110,H6,20336,11227,CYF,10551,BET,4,416,2015,2
1,8,4,314,78,04Q,21080,11764,FRG,10792,BUF,4,479,2017,9
4,596,465,1327,700,DL,19790,11066,CMH,11032,CUN,6,655,2016,5
2,355,199,224,104,AA,19805,12266,IAH,11298,DFW,6,622,2016,6
1,110,66,667,101,DL,19790,10994,CHS,11433,DTW,6,608,2017,3
31,2356,2140,316,1565,YV,20378,12266,IAH,13256,MFE,6,673,2016,7
41,0,0,787,4559,FX,20107,10821,BWI,13244,MEM,7,730,2015,10
3,0,0,127,77,NC,20108,10304,ANI,12807,KSM,6,620,2016,8
8,400,333,739,0,QK,20206,10397,ATL,16271,YYZ,6,629,2015,7
7,46,42,85,325,2O,20443,10170,ADQ,10243,AKK,1,131,2015,6
84,12012,10892,1199,13706,WN,19393,10397,ATL,11292,DEN,6,612,2018,5
32,5408,5172,2288,8778,UA,19977,12892,LAX,12264,IAD,6,622,2018,7
53,3710,3475,1117,8414,YX,20452,14122,PIT,12266,IAH,6,677,2018,8
63,11522,10525,2176,0,AC,19531,16271,YYZ,12892,LAX,6,699,2016,3
1,179,127,795,95,09Q,21161,11884,GEG,11719,FNL,6,617,2018,11
1,6,0,77,44,H6,20336,10551,BET,12851,KWK,0,35,2015,1
1,9,0,109,41,8E,20331,15709,WAA,13873,OME,1,194,2019,7
5,830,696,1957,1266,UA,19977,10411,AUA,11618,EWR,6,614,2016,9
103,16480,14541,541,8391,AA,19805,11057,CLT,12478,JFK,6,614,2017,6
8,1452,1314,594,720,F9,20436,13303,MIA,10397,ATL,6,694,2019,12
1,143,109,878,113,WN,19393,14488,RDG,13204,MCO,6,612,2018,3
5,905,792,2588,1521,AS,19930,14679,SAN,10721,BOS,6,888,2016,6
7,56,24,155,343,H6,20336,13806,OBU,13970,OTZ,1,194,2016,10
1,0,0,21,14,7S,20330,12676,KGX,14816,SHX,0,35,2016,10
15,1920,1694,628,1321,UA,19977,11292,DEN,12889,LAS,6,698,2015,8
50,2500,1990,298,2964,ZW,20046,15096,SYR,11278,DCA,6,629,2016,4
1,168,138,3537,489,DL,19790,11488,EDI,11433,DTW,6,622,2018,1
35,2658,2250,610,3058,9E,20363,11996,GSP,12953,LGA,6,638,2018,12
9,2070,1626,2026,2144,F9,20436,14679,SAN,11042,CLE,6,699,2018,9
1,70,63,282,49,YX,20452,10792,BUF,11618,EWR,6,677,2018,5
3,429,282,440,192,WN,19393,15016,STL,11433,DTW,6,619,2016,8
16,480,330,330,888,1WQ,21596,13105,LUK,11057,CLT,6,632,2017,12
27,1735,1377,588,2297,OH,20397,12339,IND,14100,PHL,6,631,2018,5
3,384,371,846,351,UA,19977,11292,DEN,14908,SNA,6,698,2017,11
2,144,133,304,94,DL,19790,16217,YUL,12197,HPN,6,622,2017,4
92,14720,13339,529,7727,AA,19805,11618,EWR,11057,CLT,6,614,2017,5
2,236,199,854,239,UA,19977,13204,MCO,12266,IAH,6,612,2015,6
1,0,0,662,101,5X,19917,12478,JFK,14730,SDF,6,626,2019,6
44,6292,5820,849,5316,WN,19393,13204,MCO,12191,HOU,6,612,2018,10
1,243,150,1553,0,AM,19534,12892,LAX,13252,MEX,6,887,2017,7
58,8642,7605,515,4146,DL,19790,10397,ATL,14635,RSW,6,655,2016,11
1,180,128,1303,147,NK,20416,14679,SAN,12266,IAH,6,694,2017,12
285,52179,49703,1235,48584,AA,19805,11298,DFW,12892,LAX,6,699,2019,5
1,72,49,279,51,DL,19790,14100,PHL,10792,BUF,6,622,2016,10
1,9,1,132,52,H6,20336,13579,MYU,12831,KUK,4,416,2016,10
54,2700,1948,353,2878,EV,20366,13930,ORD,16252,YXU,6,675,2015,4
2,366,278,2413,0,FI,19546,12651,KEF,10721,BOS,6,622,2019,7
1,9,4,88,26,8E,20331,10139,ABL,13942,ORV,4,415,2015,12
19,1900,1323,333,1139,B6,20409,13204,MCO,13605,NAS,6,678,2018,1
33,297,135,145,1884,H6,20336,10551,BET,14718,SCM,4,416,2019,12
5,1095,514,862,566,UA,19977,11292,DEN,12892,LAX,6,887,2016,3
15,1920,1430,1224,2445,AA,19805,10717,BON,13303,MIA,6,698,2019,12
7,1050,948,1005,1026,F9,20436,13204,MCO,13930,ORD,6,698,2018,12
28,1400,1244,288,1499,C5,20445,12264,IAD,11042,CLE,6,675,2018,10
28,0,0,183,951,AS,19930,14828,SIT,12819,KTN,6,612,2018,12
8,400,382,626,776,9E,20363,11066,CMH,13487,MSP,6,629,2016,5
30,4494,3658,1201,5123,F9,20436,11042,CLE,11292,DEN,6,698,2015,11
1,10,6,3500,0,0CQ,21196,11681,FKB,10581,BGR,6,682,2015,12
1,9,2,80,34,H6,20336,15887,WWT,10405,ATT,4,416,2016,1
26,3712,2634,304,1333,WN,19393,14679,SAN,14107,PHX,6,619,2017,6
4,700,534,945,498,WN,19393,12339,IND,14635,RSW,6,614,2017,6
6,398,323,335,323,OH,20397,11057,CLT,11193,CVG,6,631,2017,7
12,600,549,547,1044,OH,20397,11057,CLT,14986,SRQ,6,629,2015,9
1,11,5,8862,9720,3EQ,21974,13217,MDD,15324,TRK,6,641,2019,5
1,63,63,302,109,MQ,20398,16271,YYZ,11986,GRR,6,631,2015,6
